holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume,Rush_Hour,Rain_Flag,Snow_Flag,Temp_Category
7,283.09,0.0,0.0,2016,11,8,0,0,27,475,0,0,0,Cold
7,281.82,0.0,0.0,2016,11,8,1,0,27,280,0,0,0,Cold
7,281.55,0.0,0.0,2016,11,8,2,0,27,238,0,0,0,Cold
7,280.82,0.0,0.0,2016,11,8,3,0,27,322,0,0,0,Cold
7,280.09,0.0,0.0,2016,11,8,4,0,27,805,0,0,0,Cold
7,279.69,0.0,0.0,2016,11,8,5,0,27,2762,0,0,0,Cold
7,279.42,0.0,0.0,2016,11,8,6,0,27,5623,0,0,0,Cold
7,278.9,0.0,0.0,2016,11,8,7,0,27,6004,1,0,0,Cold
7,278.9,0.0,0.0,2016,11,8,8,0,27,5495,1,0,0,Cold
7,280.4,0.0,0.0,2016,11,8,9,0,27,5089,1,0,0,Cold
7,283.46,0.0,0.0,2016,11,8,10,0,27,4217,0,0,0,Cold
7,284.81,0.0,0.0,2016,11,8,11,0,27,4305,0,0,0,Cold
7,285.59,0.0,0.0,2016,11,8,12,0,27,4443,0,0,0,Moderate
7,286.55,0.0,0.0,2016,11,8,13,0,27,4594,0,0,0,Moderate
7,287.15,0.0,0.0,2016,11,8,14,1,4,4614,0,0,0,Moderate
7,287.33,0.0,0.0,2016,11,8,15,1,4,5518,0,0,0,Moderate
7,287.15,0.0,0.0,2016,11,8,16,0,27,6182,1,0,0,Moderate
7,284.62,0.0,0.0,2016,11,8,17,0,27,5444,1,0,0,Cold
7,283.22,0.0,0.0,2016,11,8,18,0,27,3820,1,0,0,Cold
7,280.6,0.0,0.0,2016,11,8,19,0,27,2688,1,0,0,Cold
7,278.54,0.0,0.0,2016,11,8,20,0,27,2197,0,0,0,Cold
7,277.03,0.0,0.0,2016,11,8,21,0,27,1892,0,0,0,Cold
7,275.89,0.0,0.0,2016,11,8,22,0,27,1407,0,0,0,Cold
7,275.28,0.0,0.0,2016,11,8,23,0,27,975,0,0,0,Cold
7,274.68,0.0,0.0,2016,11,9,0,0,27,685,0,0,0,Cold
7,274.28,0.0,0.0,2016,11,9,1,0,27,449,0,0,0,Cold
7,274.4,0.0,0.0,2016,11,9,2,0,27,346,0,0,0,Cold
7,273.97,0.0,0.0,2016,11,9,3,0,27,454,0,0,0,Cold
7,273.22,0.0,0.0,2016,11,9,4,0,27,957,0,0,0,Cold
7,273.22,0.0,0.0,2016,11,9,5,0,27,2843,0,0,0,Cold
7,273.14,0.0,0.0,2016,11,9,6,0,27,5822,0,0,0,Cold
7,273.09,0.0,0.0,2016,11,9,7,5,17,6238,1,0,0,Cold
7,273.35,0.0,0.0,2016,11,9,8,5,17,5779,1,0,0,Cold
7,273.35,0.0,0.0,2016,11,9,8,3,5,5779,1,0,0,Cold
7,276.07,0.0,0.0,2016,11,9,9,5,17,5221,1,0,0,Cold
7,280.5,0.0,0.0,2016,11,9,10,0,27,4170,0,0,0,Cold
7,284.59,0.0,0.0,2016,11,9,11,1,4,4420,0,0,0,Cold
7,285.64,0.0,0.0,2016,11,9,12,0,27,4479,0,0,0,Moderate
7,287.4,0.0,0.0,2016,11,9,13,1,4,4587,0,0,0,Moderate
7,288.08,0.0,0.0,2016,11,9,14,1,4,4884,0,0,0,Moderate
7,288.15,0.0,0.0,2016,11,9,15,1,4,5368,0,0,0,Moderate
7,287.84,0.0,0.0,2016,11,9,16,0,27,6263,1,0,0,Moderate
7,286.71,0.0,0.0,2016,11,9,17,1,24,5927,1,0,0,Moderate
7,285.03,0.0,0.0,2016,11,9,18,0,27,4016,1,0,0,Moderate
7,284.42,0.0,0.0,2016,11,9,19,0,27,2901,1,0,0,Cold
7,283.75,0.0,0.0,2016,11,9,20,0,27,2427,0,0,0,Cold
7,283.09,0.0,0.0,2016,11,9,21,0,27,2140,0,0,0,Cold
7,283.21,0.0,0.0,2016,11,9,22,0,27,1484,0,0,0,Cold
7,282.65,0.0,0.0,2016,11,9,23,0,27,969,0,0,0,Cold
7,282.4,0.0,0.0,2016,11,10,0,0,27,691,0,0,0,Cold
7,281.9,0.0,0.0,2016,11,10,1,0,27,502,0,0,0,Cold
7,281.59,0.0,0.0,2016,11,10,2,0,27,422,0,0,0,Cold
7,281.09,0.0,0.0,2016,11,10,3,0,27,419,0,0,0,Cold
7,280.69,0.0,0.0,2016,11,10,4,0,27,925,0,0,0,Cold
7,280.29,0.0,0.0,2016,11,10,5,0,27,2921,0,0,0,Cold
7,279.84,0.0,0.0,2016,11,10,6,0,27,5704,0,0,0,Cold
7,279.61,0.0,0.0,2016,11,10,7,0,27,5805,1,0,0,Cold
7,279.8,0.0,0.0,2016,11,10,8,0,27,4983,1,0,0,Cold
7,281.75,0.0,0.0,2016,11,10,9,0,27,5480,1,0,0,Cold
7,284.14,0.0,0.0,2016,11,10,10,0,27,4223,0,0,0,Cold
7,286.33,0.0,0.0,2016,11,10,11,0,27,4506,0,0,0,Moderate
7,288.33,0.0,0.0,2016,11,10,12,0,27,4733,0,0,0,Moderate
7,290.33,0.0,0.0,2016,11,10,13,0,27,4907,0,0,0,Moderate
7,291.86,0.0,0.0,2016,11,10,14,0,27,5000,0,0,0,Moderate
7,292.48,0.0,0.0,2016,11,10,15,0,27,5466,0,0,0,Moderate
7,291.89,0.0,0.0,2016,11,10,16,0,27,6154,1,0,0,Moderate
7,290.42,0.0,0.0,2016,11,10,17,0,27,5818,1,0,0,Moderate
7,288.62,0.0,0.0,2016,11,10,18,0,27,4176,1,0,0,Moderate
7,287.03,0.0,0.0,2016,11,10,19,0,27,2855,1,0,0,Moderate
7,285.62,0.0,0.0,2016,11,10,20,0,27,2384,0,0,0,Moderate
7,284.55,0.0,0.0,2016,11,10,21,0,27,1974,0,0,0,Cold
7,283.75,0.0,0.0,2016,11,10,22,0,27,1694,0,0,0,Cold
7,282.97,0.0,0.0,2016,11,10,23,0,27,1042,0,0,0,Cold
10,281.96,0.0,0.0,2016,11,11,0,0,27,572,0,0,0,Cold
7,281.22,0.0,0.0,2016,11,11,1,0,27,379,0,0,0,Cold
7,280.73,0.0,0.0,2016,11,11,2,0,27,306,0,0,0,Cold
7,279.84,0.0,0.0,2016,11,11,3,0,27,370,0,0,0,Cold
7,279.09,0.0,0.0,2016,11,11,4,1,24,885,0,0,0,Cold
7,278.65,0.0,0.0,2016,11,11,5,0,27,2702,0,0,0,Cold
7,277.84,0.0,0.0,2016,11,11,6,0,27,5478,0,0,0,Cold
7,277.03,0.0,0.0,2016,11,11,7,0,27,5797,1,0,0,Cold
7,276.56,0.0,0.0,2016,11,11,8,0,27,5269,1,0,0,Cold
7,277.82,0.0,0.0,2016,11,11,9,0,27,4797,1,0,0,Cold
7,278.89,0.0,0.0,2016,11,11,10,0,27,4478,0,0,0,Cold
7,279.95,0.0,0.0,2016,11,11,11,0,27,4432,0,0,0,Cold
7,280.55,0.0,0.0,2016,11,11,12,0,27,4524,0,0,0,Cold
7,281.21,0.0,0.0,2016,11,11,13,0,27,4586,0,0,0,Cold
7,281.95,0.0,0.0,2016,11,11,14,0,27,4743,0,0,0,Cold
7,282.15,0.0,0.0,2016,11,11,15,0,27,5047,0,0,0,Cold
7,282.02,0.0,0.0,2016,11,11,16,0,27,5664,1,0,0,Cold
7,280.82,0.0,0.0,2016,11,11,17,0,27,5426,1,0,0,Cold
7,278.1,0.0,0.0,2016,11,11,18,0,27,4387,1,0,0,Cold
7,275.66,0.0,0.0,2016,11,11,19,0,27,3276,1,0,0,Cold
7,273.59,0.0,0.0,2016,11,11,20,0,27,2551,0,0,0,Cold
7,272.82,0.0,0.0,2016,11,11,21,0,27,2781,0,0,0,Cold
7,272.15,0.0,0.0,2016,11,11,22,0,27,2424,0,0,0,Cold
7,271.82,0.0,0.0,2016,11,11,23,0,27,1738,0,0,0,Cold
7,271.48,0.0,0.0,2016,11,12,0,0,27,974,0,0,0,Cold
7,271.54,0.0,0.0,2016,11,12,1,0,27,605,0,0,0,Cold
7,272.08,0.0,0.0,2016,11,12,2,0,27,480,0,0,0,Cold
7,272.28,0.0,0.0,2016,11,12,3,0,27,336,0,0,0,Cold
7,273.08,0.0,0.0,2016,11,12,4,0,27,377,0,0,0,Cold
7,273.55,0.0,0.0,2016,11,12,5,0,27,648,0,0,0,Cold
7,273.81,0.0,0.0,2016,11,12,6,0,27,1177,0,0,0,Cold
7,273.82,0.0,0.0,2016,11,12,7,0,27,1876,1,0,0,Cold
7,273.82,0.0,0.0,2016,11,12,8,0,27,2844,1,0,0,Cold
7,275.75,0.0,0.0,2016,11,12,9,0,27,3541,1,0,0,Cold
7,278.58,0.0,0.0,2016,11,12,10,0,27,4310,0,0,0,Cold
7,280.88,0.0,0.0,2016,11,12,11,0,27,4227,0,0,0,Cold
7,282.15,0.0,0.0,2016,11,12,12,0,27,4513,0,0,0,Cold
7,283.28,0.0,0.0,2016,11,12,13,0,27,4264,0,0,0,Cold
7,284.42,0.0,0.0,2016,11,12,14,0,27,4161,0,0,0,Cold
7,285.21,0.0,0.0,2016,11,12,15,0,27,4209,0,0,0,Moderate
7,285.02,0.0,0.0,2016,11,12,16,0,27,4321,1,0,0,Moderate
7,283.75,0.0,0.0,2016,11,12,17,0,27,4266,1,0,0,Cold
7,282.22,0.0,0.0,2016,11,12,18,0,27,3975,1,0,0,Cold
7,281.53,0.0,0.0,2016,11,12,19,0,27,3163,1,0,0,Cold
7,281.03,0.0,0.0,2016,11,12,20,0,27,2507,0,0,0,Cold
7,280.84,0.0,0.0,2016,11,12,21,0,27,2450,0,0,0,Cold
7,280.82,0.0,0.0,2016,11,12,22,0,27,2687,0,0,0,Cold
7,280.42,0.0,0.0,2016,11,12,23,0,27,1608,0,0,0,Cold
7,280.3,0.0,0.0,2016,11,13,0,0,27,974,0,0,0,Cold
7,279.82,0.0,0.0,2016,11,13,1,0,27,605,0,0,0,Cold
7,279.48,0.0,0.0,2016,11,13,2,0,27,480,0,0,0,Cold
7,279.15,0.0,0.0,2016,11,13,3,0,27,336,0,0,0,Cold
7,278.88,0.0,0.0,2016,11,13,4,0,27,377,0,0,0,Cold
7,278.95,0.0,0.0,2016,11,13,5,0,27,531,0,0,0,Cold
7,278.62,0.0,0.0,2016,11,13,6,0,27,856,0,0,0,Cold
7,278.49,0.0,0.0,2016,11,13,7,0,27,1284,1,0,0,Cold
7,278.49,0.0,0.0,2016,11,13,8,0,27,1842,1,0,0,Cold
7,279.75,0.0,0.0,2016,11,13,9,0,27,2332,1,0,0,Cold
7,282.75,0.0,0.0,2016,11,13,10,0,27,3200,0,0,0,Cold
7,284.86,0.0,0.0,2016,11,13,11,0,27,3440,0,0,0,Cold
7,286.21,0.0,0.0,2016,11,13,12,0,27,3652,0,0,0,Moderate
7,287.46,0.0,0.0,2016,11,13,13,0,27,3749,0,0,0,Moderate
7,288.41,0.0,0.0,2016,11,13,14,0,27,3492,0,0,0,Moderate
7,289.02,0.0,0.0,2016,11,13,15,0,27,3911,0,0,0,Moderate
7,288.88,0.0,0.0,2016,11,13,16,0,27,4165,1,0,0,Moderate
7,287.65,0.0,0.0,2016,11,13,17,0,27,3833,1,0,0,Moderate
7,285.53,0.0,0.0,2016,11,13,18,0,27,3291,1,0,0,Moderate
7,284.55,0.0,0.0,2016,11,13,19,4,7,2557,1,0,0,Cold
7,282.97,0.0,0.0,2016,11,13,20,0,27,2117,0,0,0,Cold
7,282.59,0.0,0.0,2016,11,13,21,0,27,1708,0,0,0,Cold
7,282.33,0.0,0.0,2016,11,13,22,0,27,1228,0,0,0,Cold
7,281.52,0.0,0.0,2016,11,13,23,0,27,831,0,0,0,Cold
7,281.08,0.0,0.0,2016,11,14,0,0,27,538,0,0,0,Cold
7,279.84,0.0,0.0,2016,11,14,1,0,27,338,0,0,0,Cold
7,279.62,0.0,0.0,2016,11,14,2,0,27,275,0,0,0,Cold
7,279.58,0.0,0.0,2016,11,14,3,0,27,354,0,0,0,Cold
7,278.89,0.0,0.0,2016,11,14,4,0,27,856,0,0,0,Cold
7,278.55,0.0,0.0,2016,11,14,5,0,27,2745,0,0,0,Cold
7,278.29,0.0,0.0,2016,11,14,6,0,27,5746,0,0,0,Cold
7,278.21,0.0,0.0,2016,11,14,7,5,17,5553,1,0,0,Cold
7,278.35,0.0,0.0,2016,11,14,8,1,19,5498,1,0,0,Cold
7,279.68,0.0,0.0,2016,11,14,9,1,19,4698,1,0,0,Cold
7,280.48,0.0,0.0,2016,11,14,10,1,19,4044,0,0,0,Cold
7,281.01,0.0,0.0,2016,11,14,11,1,19,4132,0,0,0,Cold
7,281.48,0.0,0.0,2016,11,14,12,1,19,4325,0,0,0,Cold
7,281.93,0.0,0.0,2016,11,14,13,1,19,4114,0,0,0,Cold
7,283.15,0.0,0.0,2016,11,14,14,1,19,4500,0,0,0,Cold
7,283.29,0.0,0.0,2016,11,14,15,1,2,5303,0,0,0,Cold
7,283.08,0.0,0.0,2016,11,14,16,0,27,6248,1,0,0,Cold
7,282.21,0.0,0.0,2016,11,14,17,0,27,5806,1,0,0,Cold
7,280.44,0.0,0.0,2016,11,14,18,1,2,3901,1,0,0,Cold
7,280.34,0.0,0.0,2016,11,14,19,1,24,2554,1,0,0,Cold
7,279.79,0.0,0.0,2016,11,14,20,0,27,2220,0,0,0,Cold
7,278.72,0.0,0.0,2016,11,14,21,5,17,1903,0,0,0,Cold
7,278.15,0.0,0.0,2016,11,14,22,5,17,1239,0,0,0,Cold
7,277.09,0.0,0.0,2016,11,14,23,3,5,873,0,0,0,Cold
7,277.09,0.0,0.0,2016,11,14,23,5,17,873,0,0,0,Cold
7,275.35,0.0,0.0,2016,11,15,0,3,5,492,0,0,0,Cold
7,275.35,0.0,0.0,2016,11,15,0,5,17,492,0,0,0,Cold
7,274.28,0.0,0.0,2016,11,15,1,5,17,315,0,0,0,Cold
7,274.28,0.0,0.0,2016,11,15,1,3,5,315,0,0,0,Cold
7,274.28,0.0,0.0,2016,11,15,1,4,7,315,0,0,0,Cold
7,273.68,0.0,0.0,2016,11,15,2,5,17,242,0,0,0,Cold
7,273.68,0.0,0.0,2016,11,15,2,3,5,242,0,0,0,Cold
7,273.68,0.0,0.0,2016,11,15,2,4,7,242,0,0,0,Cold
7,273.46,0.0,0.0,2016,11,15,3,5,17,323,0,0,0,Cold
7,273.46,0.0,0.0,2016,11,15,3,3,5,323,0,0,0,Cold
7,273.46,0.0,0.0,2016,11,15,3,4,7,323,0,0,0,Cold
7,273.58,0.0,0.0,2016,11,15,4,5,17,888,0,0,0,Cold
7,273.58,0.0,0.0,2016,11,15,4,3,5,888,0,0,0,Cold
7,273.58,0.0,0.0,2016,11,15,4,4,7,888,0,0,0,Cold
7,274.45,0.0,0.0,2016,11,15,5,5,17,2766,0,0,0,Cold
7,274.45,0.0,0.0,2016,11,15,5,3,5,2766,0,0,0,Cold
7,275.34,0.0,0.0,2016,11,15,6,5,17,5639,0,0,0,Cold
7,275.34,0.0,0.0,2016,11,15,6,3,5,5639,0,0,0,Cold
7,276.46,0.0,0.0,2016,11,15,7,5,17,5697,1,0,0,Cold
7,276.46,0.0,0.0,2016,11,15,7,6,13,5697,1,0,0,Cold
7,276.65,0.0,0.0,2016,11,15,8,5,17,4800,1,0,0,Cold
7,277.46,0.0,0.0,2016,11,15,9,5,17,5325,1,0,0,Cold
7,277.46,0.0,0.0,2016,11,15,9,4,7,5325,1,0,0,Cold
7,279.15,0.0,0.0,2016,11,15,10,5,17,4183,0,0,0,Cold
7,281.58,0.0,0.0,2016,11,15,11,1,24,4349,0,0,0,Cold
7,283.35,0.0,0.0,2016,11,15,12,1,24,4451,0,0,0,Cold
7,284.42,0.0,0.0,2016,11,15,13,1,24,4730,0,0,0,Cold
7,285.02,0.0,0.0,2016,11,15,14,1,2,5003,0,0,0,Moderate
7,285.59,0.0,0.0,2016,11,15,15,1,24,5126,0,0,0,Moderate
7,285.29,0.0,0.0,2016,11,15,16,1,24,6443,1,0,0,Moderate
7,283.61,0.0,0.0,2016,11,15,17,1,24,6047,1,0,0,Cold
7,282.59,0.0,0.0,2016,11,15,18,0,27,4224,1,0,0,Cold
7,281.46,0.0,0.0,2016,11,15,19,0,27,2924,1,0,0,Cold
7,279.95,0.0,0.0,2016,11,15,20,0,27,2635,0,0,0,Cold
7,280.02,0.0,0.0,2016,11,15,21,5,17,2929,0,0,0,Cold
7,279.94,0.0,0.0,2016,11,15,22,0,27,3164,0,0,0,Cold
7,278.28,0.0,0.0,2016,11,15,23,0,27,1038,0,0,0,Cold
7,277.16,0.0,0.0,2016,11,16,0,5,17,503,0,0,0,Cold
7,275.97,0.0,0.0,2016,11,16,1,5,17,338,0,0,0,Cold
7,275.16,0.0,0.0,2016,11,16,2,5,17,255,0,0,0,Cold
7,275.16,0.0,0.0,2016,11,16,2,3,5,255,0,0,0,Cold
7,274.47,0.0,0.0,2016,11,16,3,5,17,347,0,0,0,Cold
7,274.47,0.0,0.0,2016,11,16,3,3,5,347,0,0,0,Cold
7,273.78,0.0,0.0,2016,11,16,4,3,5,865,0,0,0,Cold
7,273.78,0.0,0.0,2016,11,16,4,5,17,865,0,0,0,Cold
7,273.84,0.0,0.0,2016,11,16,5,5,17,2792,0,0,0,Cold
7,274.15,0.0,0.0,2016,11,16,6,5,17,5695,0,0,0,Cold
7,273.64,0.0,0.0,2016,11,16,7,5,17,4543,1,0,0,Cold
7,274.7,0.0,0.0,2016,11,16,8,5,17,5584,1,0,0,Cold
7,278.07,0.0,0.0,2016,11,16,9,1,4,5112,1,0,0,Cold
7,281.68,0.0,0.0,2016,11,16,10,1,4,4235,0,0,0,Cold
7,284.48,0.0,0.0,2016,11,16,11,1,4,4353,0,0,0,Cold
7,286.22,0.0,0.0,2016,11,16,12,1,4,4549,0,0,0,Moderate
7,287.75,0.0,0.0,2016,11,16,13,1,4,4463,0,0,0,Moderate
7,288.68,0.0,0.0,2016,11,16,14,1,4,4590,0,0,0,Moderate
7,288.68,0.0,0.0,2016,11,16,15,1,4,5317,0,0,0,Moderate
7,287.71,0.0,0.0,2016,11,16,16,1,24,6312,1,0,0,Moderate
7,286.95,0.0,0.0,2016,11,16,17,0,27,5844,1,0,0,Moderate
7,285.47,0.0,0.0,2016,11,16,18,0,27,4159,1,0,0,Moderate
7,284.72,0.0,0.0,2016,11,16,19,0,27,3057,1,0,0,Cold
7,283.95,0.0,0.0,2016,11,16,20,0,27,2641,0,0,0,Cold
7,283.76,0.0,0.0,2016,11,16,21,0,27,2223,0,0,0,Cold
7,283.34,0.0,0.0,2016,11,16,22,0,27,1430,0,0,0,Cold
7,283.42,0.0,0.0,2016,11,16,23,0,27,890,0,0,0,Cold
7,283.42,0.0,0.0,2016,11,17,0,0,27,475,0,0,0,Cold
7,283.29,0.0,0.0,2016,11,17,1,0,27,309,0,0,0,Cold
7,282.89,0.0,0.0,2016,11,17,2,0,27,258,0,0,0,Cold
7,282.49,0.0,0.0,2016,11,17,3,0,27,344,0,0,0,Cold
7,281.89,0.0,0.0,2016,11,17,4,0,27,839,0,0,0,Cold
7,281.49,0.0,0.0,2016,11,17,5,0,27,2746,0,0,0,Cold
7,280.81,0.0,0.0,2016,11,17,6,1,19,5870,0,0,0,Cold
7,280.41,0.0,0.0,2016,11,17,7,1,19,5819,1,0,0,Cold
7,280.75,0.0,0.0,2016,11,17,8,1,2,5074,1,0,0,Cold
7,281.81,0.0,0.0,2016,11,17,9,1,2,5047,1,0,0,Cold
7,283.21,0.0,0.0,2016,11,17,10,1,19,4366,0,0,0,Cold
7,284.34,0.0,0.0,2016,11,17,11,1,19,4649,0,0,0,Cold
7,285.61,0.0,0.0,2016,11,17,12,1,2,4849,0,0,0,Moderate
7,286.22,0.0,0.0,2016,11,17,13,0,27,4802,0,0,0,Moderate
7,286.15,0.0,0.0,2016,11,17,14,1,2,5041,0,0,0,Moderate
7,285.82,0.0,0.0,2016,11,17,15,1,19,5705,0,0,0,Moderate
7,285.36,0.0,0.0,2016,11,17,16,1,19,6432,1,0,0,Moderate
7,284.75,0.0,0.0,2016,11,17,17,1,19,5953,1,0,0,Cold
7,284.22,0.0,0.0,2016,11,17,18,1,19,4380,1,0,0,Cold
7,284.16,0.0,0.0,2016,11,17,19,1,19,3151,1,0,0,Cold
7,283.49,0.0,0.0,2016,11,17,20,1,19,2722,0,0,0,Cold
7,282.96,0.0,0.0,2016,11,17,21,1,19,3199,0,0,0,Cold
7,282.22,0.0,0.0,2016,11,17,22,0,27,3527,0,0,0,Cold
7,281.96,0.0,0.0,2016,11,17,23,6,13,1267,0,0,0,Cold
7,281.22,0.0,0.0,2016,11,18,0,6,13,683,0,0,0,Cold
7,280.82,0.0,0.0,2016,11,18,1,6,13,389,0,0,0,Cold
7,280.88,0.0,0.0,2016,11,18,2,6,13,346,0,0,0,Cold
7,280.88,0.0,0.0,2016,11,18,2,2,11,346,0,0,0,Cold
7,280.95,0.0,0.0,2016,11,18,3,6,13,403,0,0,0,Cold
7,280.69,0.0,0.0,2016,11,18,4,6,13,833,0,0,0,Cold
7,280.69,0.0,0.0,2016,11,18,4,5,17,833,0,0,0,Cold
7,280.43,0.0,0.0,2016,11,18,5,6,13,2579,0,0,0,Cold
7,280.43,0.0,0.0,2016,11,18,5,5,17,2579,0,0,0,Cold
7,280.43,0.0,0.0,2016,11,18,6,6,13,5506,0,0,0,Cold
7,280.43,0.0,0.0,2016,11,18,6,2,3,5506,0,0,0,Cold
7,280.5,0.0,0.0,2016,11,18,7,6,18,5892,1,0,0,Cold
7,280.5,0.0,0.0,2016,11,18,7,2,3,5892,1,0,0,Cold
7,280.56,0.0,0.0,2016,11,18,8,6,13,4954,1,0,0,Cold
7,280.56,0.0,0.0,2016,11,18,8,10,22,4954,1,0,0,Cold
7,280.35,0.0,0.0,2016,11,18,9,10,21,4378,1,0,0,Cold
7,280.35,0.0,0.0,2016,11,18,9,6,9,4378,1,0,0,Cold
7,280.35,0.0,0.0,2016,11,18,9,5,17,4378,1,0,0,Cold
7,279.83,0.0,0.0,2016,11,18,10,10,21,4211,0,0,0,Cold
7,279.83,0.0,0.0,2016,11,18,10,6,9,4211,0,0,0,Cold
7,279.83,0.0,0.0,2016,11,18,10,5,17,4211,0,0,0,Cold
7,279.03,0.0,0.0,2016,11,18,11,6,9,4540,0,0,0,Cold
7,279.03,0.0,0.0,2016,11,18,11,5,17,4540,0,0,0,Cold
7,279.03,0.0,0.0,2016,11,18,11,8,30,4540,0,0,0,Cold
7,277.16,0.0,0.0,2016,11,18,12,6,13,4658,0,0,0,Cold
7,277.16,0.0,0.0,2016,11,18,12,8,30,4658,0,0,0,Cold
7,277.16,0.0,0.0,2016,11,18,12,2,3,4658,0,0,0,Cold
7,276.75,0.0,0.0,2016,11,18,13,6,18,4409,0,0,0,Cold
7,276.75,0.0,0.0,2016,11,18,13,5,17,4409,0,0,0,Cold
7,276.75,0.0,0.0,2016,11,18,13,8,30,4409,0,0,0,Cold
7,275.09,0.0,0.0,2016,11,18,14,5,17,4694,0,0,0,Cold
7,275.09,0.0,0.0,2016,11,18,14,8,30,4694,0,0,0,Cold
7,275.09,0.0,0.0,2016,11,18,14,6,13,4694,0,0,0,Cold
7,275.09,0.0,0.0,2016,11,18,14,3,5,4694,0,0,0,Cold
7,275.09,0.0,0.0,2016,11,18,14,2,8,4694,0,0,0,Cold
7,274.08,0.0,0.0,2016,11,18,15,8,10,4872,0,0,0,Cold
7,274.08,0.0,0.0,2016,11,18,15,5,17,4872,0,0,0,Cold
7,274.08,0.0,0.0,2016,11,18,15,3,5,4872,0,0,0,Cold
7,274.08,0.0,0.0,2016,11,18,15,6,13,4872,0,0,0,Cold
7,273.84,0.0,0.0,2016,11,18,16,8,10,5074,1,0,0,Cold
7,273.84,0.0,0.0,2016,11,18,16,5,17,5074,1,0,0,Cold
7,273.84,0.0,0.0,2016,11,18,16,3,5,5074,1,0,0,Cold
7,273.62,0.0,0.0,2016,11,18,17,8,10,4328,1,0,0,Cold
7,273.62,0.0,0.0,2016,11,18,17,3,5,4328,1,0,0,Cold
7,273.62,0.0,0.0,2016,11,18,17,5,17,4328,1,0,0,Cold
7,273.59,0.0,0.0,2016,11,18,18,8,10,3486,1,0,0,Cold
7,273.59,0.0,0.0,2016,11,18,18,5,17,3486,1,0,0,Cold
7,273.58,0.0,0.0,2016,11,18,19,8,16,2524,1,0,0,Cold
7,273.58,0.0,0.0,2016,11,18,19,5,17,2524,1,0,0,Cold
7,273.28,0.0,0.0,2016,11,18,20,8,16,2027,0,0,0,Cold
7,273.28,0.0,0.0,2016,11,18,20,5,17,2027,0,0,0,Cold
7,273.47,0.0,0.0,2016,11,18,21,8,16,2160,0,0,0,Cold
7,273.47,0.0,0.0,2016,11,18,21,5,17,2160,0,0,0,Cold
7,273.15,0.0,0.0,2016,11,18,22,8,16,2012,0,0,0,Cold
7,273.02,0.0,0.0,2016,11,18,23,8,16,1356,0,0,0,Cold
7,273.02,0.0,0.0,2016,11,18,23,4,7,1356,0,0,0,Cold
7,272.96,0.0,0.0,2016,11,19,0,1,19,889,0,0,0,Cold
7,272.58,0.0,0.0,2016,11,19,1,4,7,642,0,0,0,Cold
7,272.62,0.0,0.0,2016,11,19,2,4,7,594,0,0,0,Cold
7,272.71,0.0,0.0,2016,11,19,3,1,19,505,0,0,0,Cold
7,272.62,0.0,0.0,2016,11,19,4,1,19,562,0,0,0,Cold
7,272.28,0.0,0.0,2016,11,19,5,1,19,910,0,0,0,Cold
7,272.09,0.0,0.0,2016,11,19,6,1,19,1442,0,0,0,Cold
7,271.53,0.0,0.0,2016,11,19,7,8,16,2173,1,0,0,Cold
7,271.49,0.0,0.0,2016,11,19,8,8,16,3112,1,0,0,Cold
7,270.9,0.0,0.0,2016,11,19,9,8,16,3500,1,0,0,Cold
7,271.15,0.0,0.0,2016,11,19,10,8,16,3831,0,0,0,Cold
7,271.21,0.0,0.0,2016,11,19,11,8,16,4285,0,0,0,Cold
7,271.48,0.0,0.0,2016,11,19,12,0,27,4389,0,0,0,Cold
7,271.62,0.0,0.0,2016,11,19,13,8,16,4332,0,0,0,Cold
7,271.75,0.0,0.0,2016,11,19,14,1,2,4077,0,0,0,Cold
7,271.78,0.0,0.0,2016,11,19,15,1,2,4082,0,0,0,Cold
7,271.4,0.0,0.0,2016,11,19,16,1,2,3834,1,0,0,Cold
7,270.75,0.0,0.0,2016,11,19,17,1,24,3810,1,0,0,Cold
7,270.29,0.0,0.0,2016,11,19,18,0,27,3704,1,0,0,Cold
7,269.78,0.0,0.0,2016,11,19,19,0,27,3088,1,0,0,Cold
7,268.97,0.0,0.0,2016,11,19,20,0,27,2485,0,0,0,Cold
7,268.28,0.0,0.0,2016,11,19,21,0,27,2795,0,0,0,Cold
7,267.76,0.0,0.0,2016,11,19,22,0,27,4094,0,0,0,Cold
7,267.16,0.0,0.0,2016,11,19,23,0,27,1913,0,0,0,Cold
7,267.69,0.0,0.0,2016,11,20,0,0,27,889,0,0,0,Cold
7,268.28,0.0,0.0,2016,11,20,1,0,27,642,0,0,0,Cold
7,268.15,0.0,0.0,2016,11,20,2,0,27,594,0,0,0,Cold
7,268.55,0.0,0.0,2016,11,20,3,0,27,505,0,0,0,Cold
7,268.82,0.0,0.0,2016,11,20,4,1,24,562,0,0,0,Cold
7,268.82,0.0,0.0,2016,11,20,5,1,2,793,0,0,0,Cold
7,268.72,0.0,0.0,2016,11,20,6,0,27,1193,0,0,0,Cold
7,269.08,0.0,0.0,2016,11,20,7,1,2,1743,1,0,0,Cold
7,269.21,0.0,0.0,2016,11,20,8,1,19,2089,1,0,0,Cold
7,269.48,0.0,0.0,2016,11,20,9,1,19,3053,1,0,0,Cold
7,269.88,0.0,0.0,2016,11,20,10,1,19,4215,0,0,0,Cold
